time_aligned_sec,L_Gyro_Z_aligned,R_Gyro_Z_aligned
171.145,-5.865,29.326
171.15,-5.865,29.326
171.155,-5.865,35.191
171.16,-5.865,35.191
171.165,-5.865,35.191
171.17000000000002,-5.865,35.191
171.175,-5.865,35.191
171.18,-5.865,35.191
171.185,-5.865,35.191
171.19,-5.865,35.191
171.195,-5.865,35.191
171.20000000000002,-5.865,35.191
171.205,-5.865,35.191
171.21,-5.865,35.191
171.215,-5.865,35.191
171.22,-5.865,35.191
171.225,-5.865,35.191
171.23,-5.865,35.191
171.235,-5.865,35.191
171.24,-5.865,35.191
171.245,-5.865,35.191
171.25,-5.865,35.191
171.255,-5.865,35.191
171.26,-11.73,35.191
171.26500000000001,-11.73,35.191
171.27,-11.73,35.191
171.275,-11.73,35.191
171.28,-11.73,35.191
171.285,-11.73,35.191
171.29,-11.73,35.191
171.29500000000002,-11.73,35.191
171.3,-11.73,35.191
171.305,-11.73,35.191
171.31,-11.73,35.191
171.315,-11.73,35.191
171.32,-11.73,35.191
171.32500000000002,-11.73,35.191
171.33,-11.73,29.326
171.335,-11.73,35.191
171.34,-11.73,29.326
171.345,-11.73,35.191
171.35,-11.73,29.326
171.355,-11.73,29.326
171.36,-5.865,29.326
171.365,-5.865,29.326
171.37,-5.865,29.326
171.375,-5.865,29.326
171.38,-5.865,23.46
171.385,-5.865,29.326
171.39000000000001,-0.0,23.46
171.395,-0.0,23.46
171.4,-0.0,23.46
171.405,-0.0,23.46
171.41,-0.0,23.46
171.415,5.865,23.46
171.42000000000002,5.865,23.46
171.425,5.865,17.595
171.43,5.865,17.595
171.435,11.73,17.595
171.44,11.73,17.595
171.445,11.73,17.595
171.45000000000002,17.595,17.595
171.455,17.595,11.73
171.46,17.595,11.73
171.465,17.595,11.73
171.47,17.595,11.73
171.475,17.595,11.73
171.48,23.46,11.73
171.485,23.46,11.73
171.49,23.46,11.73
171.495,23.46,11.73
171.5,23.46,11.73
171.505,17.595,11.73
171.51,23.46,11.73
171.51500000000001,23.46,11.73
171.52,23.46,11.73
171.525,23.46,11.73
171.53,17.595,11.73
171.535,17.595,11.73
171.54,17.595,11.73
171.54500000000002,17.595,11.73
171.55,17.595,11.73
171.555,17.595,11.73
171.56,17.595,11.73
171.565,11.73,17.595
171.57,11.73,17.595
171.57500000000002,11.73,17.595
171.58,11.73,17.595
171.585,11.73,17.595
171.59,11.73,17.595
171.595,5.865,17.595
171.6,5.865,17.595
171.605,5.865,17.595
171.61,5.865,17.595
171.615,5.865,17.595
171.62,5.865,17.595
171.625,5.865,17.595
171.63,5.865,17.595
171.635,5.865,17.595
171.64000000000001,5.865,17.595
171.645,5.865,17.595
171.65,5.865,17.595
171.655,5.865,17.595
171.66,5.865,17.595
171.665,5.865,17.595
171.67000000000002,-0.0,17.595
171.675,5.865,17.595
171.68,-0.0,11.73
171.685,-0.0,11.73
171.69,-5.865,11.73
171.695,-5.865,11.73
171.70000000000002,-5.865,11.73
171.705,-5.865,11.73
171.71,-5.865,5.865
171.715,-5.865,5.865
171.72,-5.865,5.865
171.725,-5.865,5.865
171.73,-5.865,0.0
171.735,-0.0,0.0
171.74,-0.0,0.0
171.745,-0.0,0.0
171.75,-0.0,0.0
171.755,-0.0,0.0
171.76,-0.0,0.0
171.76500000000001,-0.0,-5.865
171.77,-0.0,-5.865
171.775,-0.0,-5.865
171.78,-0.0,-5.865
171.785,-0.0,-5.865
171.79,-0.0,-5.865
171.79500000000002,-0.0,-5.865
171.8,-0.0,-5.865
171.805,-0.0,-5.865
171.81,-0.0,-5.865
171.815,-0.0,-5.865
171.82,-0.0,-5.865
171.82500000000002,5.865,-5.865
171.83,-0.0,0.0
171.835,5.865,-5.865
171.84,5.865,-5.865
171.845,5.865,-5.865
171.85,5.865,0.0
171.855,5.865,0.0
171.86,11.73,0.0
171.865,11.73,0.0
171.87,11.73,0.0
171.875,17.595,0.0
171.88,23.46,0.0
171.885,23.46,0.0
171.89000000000001,29.326,0.0
171.895,29.326,0.0
171.9,35.191,0.0
171.905,35.191,0.0
171.91,41.056,0.0
171.915,41.056,0.0
171.92000000000002,41.056,0.0
171.925,46.921,0.0
171.93,46.921,0.0
171.935,52.786,0.0
171.94,52.786,0.0
171.945,58.651,5.865
171.95000000000002,58.651,0.0
171.955,64.516,5.865
171.96,64.516,0.0
171.965,64.516,5.865
171.97,64.516,5.865
171.975,64.516,5.865
171.98,70.381,5.865
171.985,70.381,5.865
171.99,70.381,5.865
171.995,70.381,5.865
172.0,76.246,5.865
172.005,76.246,5.865
172.01,76.246,5.865
172.01500000000001,76.246,5.865
172.02,76.246,5.865
172.025,76.246,5.865
172.03,76.246,5.865
172.035,76.246,5.865
172.04,76.246,5.865
172.04500000000002,76.246,0.0
172.05,82.111,5.865
172.055,82.111,0.0
172.06,82.111,0.0
172.065,82.111,0.0
172.07,82.111,0.0
172.07500000000002,82.111,0.0
172.08,82.111,0.0
172.085,82.111,0.0
172.09,82.111,0.0
172.095,82.111,0.0
172.1,87.977,0.0
172.105,82.111,0.0
172.11,87.977,0.0
172.115,82.111,0.0
172.12,82.111,0.0
172.125,82.111,0.0
172.13,82.111,0.0
172.135,82.111,0.0
172.14000000000001,82.111,0.0
172.145,82.111,0.0
172.15,82.111,0.0
172.155,82.111,0.0
172.16,82.111,0.0
172.165,76.246,0.0
172.17000000000002,76.246,0.0
172.175,76.246,0.0
172.18,76.246,0.0
172.185,76.246,0.0
172.19,76.246,0.0
172.195,70.381,0.0
172.20000000000002,70.381,0.0
172.205,70.381,0.0
172.21,64.516,0.0
172.215,64.516,0.0
172.22,64.516,0.0
172.225,64.516,0.0
172.23,64.516,0.0
172.235,58.651,0.0
172.24,58.651,0.0
172.245,58.651,0.0
172.25,52.786,0.0
172.255,52.786,0.0
172.26,52.786,0.0
172.26500000000001,46.921,0.0
172.27,46.921,0.0
172.275,41.056,0.0
172.28,41.056,0.0
172.285,41.056,0.0
172.29,35.191,0.0
172.29500000000002,35.191,0.0
172.3,29.326,0.0
172.305,29.326,0.0
172.31,23.46,0.0
172.315,23.46,0.0
172.32,23.46,0.0
172.32500000000002,23.46,0.0
172.33,17.595,0.0
172.335,17.595,0.0
172.34,11.73,0.0
172.345,11.73,0.0
172.35,5.865,0.0
172.355,5.865,0.0
172.36,5.865,0.0
172.365,5.865,0.0
172.37,-0.0,0.0
172.375,-0.0,0.0
172.38,-0.0,0.0
172.385,-0.0,0.0
172.39000000000001,-5.865,0.0
172.395,-5.865,0.0
172.4,-5.865,0.0
172.405,-5.865,0.0
172.41,-11.73,0.0
172.415,-5.865,0.0
172.42000000000002,-11.73,0.0
172.425,-11.73,0.0
172.43,-11.73,0.0
172.435,-11.73,0.0
172.44,-11.73,0.0
172.445,-11.73,0.0
172.45000000000002,-11.73,0.0
172.455,-11.73,0.0
172.46,-17.595,0.0
172.465,-17.595,0.0
172.47,-17.595,0.0
172.475,-17.595,0.0
172.48,-17.595,0.0
172.485,-23.46,0.0
172.49,-23.46,0.0
172.495,-23.46,0.0
172.5,-23.46,0.0
172.505,-23.46,0.0
172.51,-23.46,0.0
172.51500000000001,-29.326,0.0
172.52,-29.326,0.0
172.525,-29.326,0.0
172.53,-29.326,0.0
172.535,-29.326,0.0
172.54,-29.326,0.0
172.54500000000002,-29.326,0.0
172.55,-35.191,0.0
172.555,-35.191,0.0
172.56,-35.191,0.0
172.565,-35.191,0.0
172.57,-35.191,0.0
172.57500000000002,-35.191,0.0
172.58,-41.056,0.0
172.585,-41.056,0.0
172.59,-41.056,0.0
172.595,-46.921,0.0
172.6,-46.921,0.0
172.605,-46.921,0.0
172.61,-46.921,0.0
172.615,-46.921,0.0
172.62,-46.921,0.0
172.625,-52.786,0.0
172.63,-52.786,0.0
172.635,-52.786,0.0
172.64000000000001,-52.786,0.0
172.645,-52.786,0.0
172.65,-52.786,0.0
172.655,-52.786,0.0
172.66,-52.786,-5.865
172.665,-52.786,-5.865
172.67000000000002,-52.786,-5.865
172.675,-52.786,-5.865
172.68,-52.786,-5.865
172.685,-52.786,-5.865
172.69,-52.786,-5.865
172.695,-46.921,-5.865
172.70000000000002,-35.191,-5.865
172.705,-23.46,-5.865
172.71,-5.865,-5.865
172.715,5.865,-5.865
172.72,11.73,-5.865
172.725,17.595,-5.865
172.73,11.73,-5.865
172.735,5.865,-5.865
172.74,5.865,-5.865
172.745,5.865,-5.865
172.75,-0.0,-5.865
172.755,-0.0,-5.865
172.76,-0.0,-5.865
172.76500000000001,-0.0,-5.865
172.77,-0.0,-5.865
172.775,-0.0,-5.865
172.78,-0.0,-5.865
172.785,-0.0,-5.865
172.79,-0.0,-5.865
172.79500000000002,-0.0,-5.865
172.8,-0.0,-5.865
172.805,-5.865,0.0
172.81,-5.865,0.0
172.815,-5.865,0.0
172.82,-5.865,0.0
172.82500000000002,-5.865,0.0
172.83,-5.865,0.0
172.835,-0.0,0.0
172.84,-0.0,0.0
172.845,-0.0,0.0
172.85,-0.0,0.0
172.855,-0.0,5.865
172.86,-0.0,5.865
172.865,-0.0,5.865
172.87,-0.0,5.865
172.875,-0.0,5.865
172.88,-0.0,5.865
172.885,-0.0,5.865
172.89000000000001,-0.0,5.865
172.895,-0.0,0.0
172.9,-0.0,0.0
172.905,-0.0,-5.865
172.91,-0.0,-5.865
172.915,-0.0,-5.865
172.92000000000002,-0.0,-11.73
172.925,-0.0,-11.73
172.93,-0.0,-11.73
172.935,-0.0,-11.73
172.94,-0.0,-17.595
172.945,-0.0,-17.595
172.95000000000002,-0.0,-17.595
172.955,-0.0,-23.46
172.96,-0.0,-29.326
172.965,-0.0,-35.191
172.97,5.865,-35.191
172.975,-0.0,-41.056
172.98,-0.0,-41.056
172.985,-0.0,-46.921
172.99,-0.0,-46.921
172.995,-0.0,-46.921
173.0,-0.0,-46.921
173.005,-0.0,-46.921
173.01,-0.0,-52.786
173.01500000000001,-0.0,-52.786
173.02,-0.0,-52.786
173.025,-0.0,-52.786
173.03,-0.0,-58.651
173.035,-0.0,-58.651
173.04,-0.0,-58.651
173.04500000000002,-0.0,-58.651
173.05,-0.0,-58.651
173.055,-0.0,-58.651
173.06,-0.0,-58.651
173.065,-0.0,-58.651
173.07,-0.0,-58.651
173.07500000000002,-0.0,-58.651
173.08,-0.0,-58.651
173.085,-0.0,-58.651
173.09,-0.0,-58.651
173.095,-0.0,-58.651
173.1,-0.0,-64.516
173.105,-0.0,-64.516
173.11,-0.0,-64.516
173.115,-0.0,-64.516
173.12,-0.0,-64.516
173.125,-0.0,-58.651
173.13,-0.0,-52.786
173.135,-0.0,-46.921
173.14000000000001,-0.0,-41.056
173.145,-0.0,-35.191
173.15,-0.0,-29.326
173.155,-0.0,-17.595
173.16,-0.0,-5.865
173.165,-0.0,5.865
173.17000000000002,-0.0,11.73
173.175,-0.0,11.73
173.18,-0.0,5.865
173.185,-0.0,5.865
173.19,-0.0,5.865
173.195,-0.0,5.865
173.20000000000002,-0.0,5.865
173.205,-0.0,0.0
173.21,-0.0,0.0
173.215,-0.0,0.0
173.22,-0.0,-5.865
173.225,-0.0,-5.865
173.23,-0.0,-5.865
173.235,-0.0,-5.865
173.24,-0.0,0.0
173.245,-0.0,0.0
173.25,-0.0,0.0
173.255,-0.0,-5.865
173.26,-0.0,0.0
173.26500000000001,-0.0,-5.865
173.27,-0.0,0.0
173.275,-0.0,0.0
173.28,-0.0,0.0
173.285,-0.0,0.0
173.29,-0.0,0.0
173.29500000000002,-0.0,0.0
173.3,-0.0,0.0
173.305,-0.0,0.0
173.31,-0.0,-5.865
173.315,-0.0,0.0
173.32,-0.0,0.0
173.32500000000002,-0.0,-5.865
173.33,-0.0,-5.865
173.335,-0.0,-5.865
173.34,-0.0,0.0
173.345,-0.0,-5.865
173.35,-0.0,0.0
173.355,-0.0,0.0
173.36,-0.0,0.0
173.365,-0.0,0.0
173.37,-0.0,0.0
173.375,-0.0,0.0
173.38,-0.0,0.0
173.385,-0.0,0.0
173.39000000000001,-0.0,0.0
173.395,-0.0,0.0
173.4,-0.0,0.0
173.405,-0.0,0.0
173.41,-0.0,0.0
173.415,-0.0,0.0
173.42000000000002,-0.0,0.0
173.425,-0.0,0.0
173.43,-0.0,0.0
173.435,-0.0,0.0
173.44,-0.0,0.0
173.445,-0.0,0.0
173.45000000000002,-0.0,0.0
173.455,-0.0,0.0
173.46,-0.0,0.0
173.465,-0.0,0.0
173.47,-0.0,0.0
173.475,-0.0,0.0
173.48,-0.0,0.0
173.485,-0.0,0.0
173.49,-0.0,0.0
173.495,-0.0,0.0
173.5,-0.0,0.0
173.505,-0.0,0.0
173.51,-0.0,0.0
173.51500000000001,-0.0,0.0
173.52,-0.0,0.0
173.525,-0.0,0.0
173.53,-0.0,0.0
173.535,-0.0,0.0
173.54,-0.0,0.0
173.54500000000002,-0.0,0.0
173.55,-0.0,0.0
173.555,-0.0,0.0
173.56,-0.0,0.0
173.565,-0.0,0.0
173.57,-0.0,0.0
173.57500000000002,-0.0,0.0
173.58,-0.0,0.0
173.585,-0.0,0.0
173.59,-0.0,0.0
173.595,-0.0,0.0
173.6,-0.0,0.0
173.605,-0.0,0.0
173.61,-0.0,0.0
173.615,-0.0,0.0
173.62,-0.0,0.0
173.625,-0.0,0.0
173.63,-0.0,0.0
173.635,-0.0,0.0
173.64000000000001,-0.0,0.0
173.645,-0.0,0.0
173.65,-0.0,0.0
173.655,-0.0,0.0
173.66,-0.0,0.0
173.665,-0.0,0.0
173.67000000000002,-0.0,0.0
173.675,-0.0,0.0
173.68,-0.0,0.0
173.685,-0.0,0.0
173.69,-0.0,0.0
173.695,-0.0,0.0
173.70000000000002,-0.0,0.0
173.705,-0.0,0.0
173.71,-0.0,0.0
173.715,-0.0,0.0
173.72,-0.0,0.0
173.725,-0.0,0.0
173.73,-0.0,0.0
173.735,-0.0,0.0
173.74,-0.0,0.0
173.745,-0.0,0.0
173.75,-0.0,0.0
173.755,-0.0,0.0
173.76,-0.0,0.0
173.76500000000001,-0.0,0.0
173.77,-0.0,0.0
173.775,-0.0,0.0
173.78,-0.0,0.0
173.785,-0.0,0.0
173.79,-0.0,0.0
173.79500000000002,-0.0,0.0
173.8,-0.0,0.0
173.805,-0.0,0.0
173.81,-0.0,0.0
173.815,-0.0,0.0
173.82,-0.0,0.0
173.82500000000002,-0.0,0.0
173.83,-0.0,0.0
173.835,-0.0,0.0
173.84,-0.0,0.0
173.845,-0.0,0.0
173.85,-0.0,0.0
173.855,-0.0,0.0
173.86,-0.0,0.0
173.865,-0.0,0.0
173.87,-0.0,0.0
173.875,-0.0,0.0
173.88,-0.0,0.0
173.885,-0.0,0.0
173.89000000000001,-0.0,0.0
173.895,-0.0,0.0
173.9,-0.0,0.0
173.905,-0.0,0.0
173.91,-0.0,0.0
173.915,-0.0,0.0
173.92000000000002,-0.0,0.0
173.925,-0.0,0.0
173.93,-0.0,0.0
173.935,-0.0,0.0
173.94,-0.0,0.0
173.945,-0.0,0.0
173.95000000000002,-0.0,0.0
173.955,-0.0,0.0
173.96,-0.0,0.0
173.965,-0.0,0.0
173.97,-0.0,0.0
173.975,-0.0,5.865
173.98,-0.0,0.0
173.985,-0.0,5.865
173.99,-0.0,5.865
173.995,-0.0,0.0
174.0,-0.0,5.865
174.005,-0.0,-5.865
174.01,5.865,-11.73
174.01500000000001,-0.0,0.0
174.02,-0.0,17.595
174.025,5.865,11.73
174.03,-0.0,5.865
174.035,-0.0,0.0
174.04,-0.0,5.865
174.04500000000002,5.865,5.865
174.05,5.865,0.0
174.055,5.865,-5.865
174.06,-0.0,-5.865
174.065,-0.0,-5.865
174.07,5.865,-5.865
174.07500000000002,5.865,-5.865
174.08,5.865,-5.865
174.085,-0.0,-5.865
174.09,5.865,-5.865
174.095,-0.0,0.0
174.1,5.865,5.865
174.105,5.865,0.0
174.11,-0.0,0.0
174.115,-0.0,0.0
174.12,5.865,0.0
174.125,5.865,5.865
174.13,-0.0,0.0
174.135,-0.0,0.0
174.14000000000001,-0.0,0.0
174.145,5.865,0.0
174.15,-0.0,0.0
174.155,-0.0,5.865
174.16,-0.0,5.865
174.165,-0.0,5.865
174.17000000000002,-0.0,11.73
174.175,-0.0,11.73
174.18,-0.0,11.73
174.185,-0.0,0.0
174.19,-0.0,0.0
174.195,-0.0,5.865
174.20000000000002,-0.0,17.595
174.205,-0.0,29.326
174.21,-0.0,11.73
174.215,-0.0,5.865
174.22,-0.0,5.865
174.225,-0.0,5.865
174.23,-0.0,0.0
174.235,-0.0,0.0
174.24,-0.0,-5.865
174.245,-0.0,-5.865
174.25,-0.0,-11.73
174.255,-0.0,-11.73
174.26,-0.0,-5.865
174.26500000000001,-0.0,-17.595
174.27,-0.0,-17.595
174.275,-0.0,-17.595
174.28,-0.0,-11.73
174.285,-0.0,-11.73
174.29,-0.0,-17.595
174.29500000000002,-0.0,-23.46
174.3,-0.0,-17.595
174.305,-0.0,-11.73
174.31,-0.0,-11.73
174.315,-0.0,-11.73
174.32,-0.0,-11.73
174.32500000000002,-0.0,-5.865
174.33,-0.0,-5.865
174.335,-0.0,0.0
174.34,-0.0,17.595
174.345,-0.0,29.326
174.35,-0.0,23.46
174.355,-0.0,11.73
174.36,-0.0,5.865
174.365,-0.0,0.0
174.37,-0.0,0.0
174.375,-0.0,0.0
174.38,-0.0,0.0
174.385,-0.0,0.0
174.39000000000001,-0.0,-5.865
174.395,-0.0,-11.73
174.4,-0.0,-11.73
174.405,-0.0,-11.73
174.41,-0.0,-11.73
174.415,-0.0,-11.73
174.42000000000002,-0.0,-5.865
174.425,-0.0,-5.865
174.43,-0.0,-5.865
174.435,-0.0,-5.865
174.44,-0.0,0.0
174.445,-0.0,11.73
174.45000000000002,-0.0,17.595
174.455,-0.0,0.0
174.46,5.865,0.0
174.465,5.865,5.865
174.47,5.865,11.73
174.475,5.865,11.73
174.48,-0.0,5.865
174.485,-0.0,11.73
174.49,5.865,5.865
174.495,-0.0,0.0
174.5,5.865,5.865
174.505,5.865,11.73
174.51,-0.0,11.73
174.51500000000001,-0.0,17.595
174.52,5.865,11.73
174.525,-0.0,-5.865
174.53,-0.0,-11.73
174.535,-0.0,-11.73
174.54,-0.0,0.0
174.54500000000002,-0.0,11.73
174.55,-0.0,23.46
174.555,-0.0,23.46
174.56,-0.0,23.46
174.565,-0.0,17.595
174.57,-0.0,17.595
174.57500000000002,-0.0,11.73
174.58,-0.0,11.73
174.585,-0.0,5.865
174.59,-0.0,5.865
174.595,-0.0,5.865
174.6,-0.0,0.0
174.605,-0.0,0.0
174.61,-0.0,0.0
174.615,-0.0,0.0
174.62,-0.0,0.0
174.625,-0.0,5.865
174.63,-0.0,5.865
174.635,-0.0,11.73
174.64000000000001,-0.0,11.73
174.645,-0.0,5.865
174.65,-0.0,5.865
174.655,-0.0,5.865
174.66,-0.0,0.0
174.665,-0.0,0.0
174.67000000000002,-0.0,0.0
174.675,-0.0,5.865
174.68,-0.0,0.0
174.685,-0.0,0.0
174.69,-0.0,0.0
174.695,-0.0,5.865
174.70000000000002,-0.0,5.865
174.705,-0.0,5.865
174.71,-0.0,17.595
174.715,-0.0,29.326
174.72,-0.0,35.191
174.725,-0.0,-5.865
174.73,-0.0,-5.865
174.735,-0.0,-11.73
174.74,-0.0,-5.865
174.745,-0.0,-5.865
174.75,-0.0,0.0
174.755,-0.0,0.0
174.76,-0.0,0.0
174.76500000000001,-0.0,-5.865
174.77,-0.0,-5.865
174.775,-0.0,-11.73
174.78,-0.0,0.0
174.785,-0.0,-5.865
174.79,-0.0,-17.595
174.79500000000002,-0.0,-17.595
174.8,-0.0,-23.46
174.805,-0.0,-17.595
174.81,-0.0,-11.73
174.815,-0.0,-5.865
174.82,-0.0,0.0
174.82500000000002,-0.0,0.0
174.83,-0.0,0.0
174.835,-0.0,5.865
174.84,-0.0,5.865
174.845,-0.0,0.0
174.85,-0.0,5.865
174.855,-0.0,11.73
174.86,-0.0,5.865
174.865,-0.0,5.865
174.87,-0.0,11.73
174.875,-0.0,11.73
174.88,-0.0,11.73
174.885,-0.0,5.865
174.89000000000001,-0.0,5.865
174.895,-0.0,11.73
174.9,-0.0,17.595
174.905,-0.0,17.595
174.91,-0.0,29.326
174.915,-0.0,17.595
174.92000000000002,-0.0,17.595
174.925,-0.0,5.865
174.93,-0.0,17.595
174.935,-0.0,17.595
174.94,-0.0,29.326
174.945,-0.0,46.921
174.95000000000002,-0.0,17.595
174.955,-0.0,5.865
174.96,-0.0,0.0
174.965,-0.0,-11.73
174.97,-0.0,-5.865
174.975,-0.0,0.0
174.98,-0.0,5.865
174.985,-0.0,11.73
174.99,-0.0,-5.865
174.995,-0.0,-17.595
175.0,-0.0,-23.46
175.005,-0.0,-17.595
175.01,-0.0,-11.73
175.01500000000001,-0.0,-5.865
175.02,-0.0,0.0
175.025,-0.0,17.595
175.03,-0.0,11.73
175.035,-0.0,35.191
175.04,-0.0,58.651
175.04500000000002,-0.0,35.191
175.05,-0.0,0.0
175.055,-0.0,-5.865
175.06,-0.0,0.0
175.065,-0.0,0.0
175.07,-0.0,11.73
175.07500000000002,-0.0,23.46
175.08,-0.0,23.46
175.085,-0.0,23.46
175.09,-0.0,11.73
175.095,-0.0,11.73
175.1,-0.0,5.865
175.105,-0.0,5.865
175.11,-0.0,23.46
175.115,-0.0,35.191
175.12,-0.0,58.651
175.125,-0.0,93.842
175.13,-0.0,105.572
175.135,-0.0,93.842
175.14000000000001,-0.0,82.111
175.145,-0.0,82.111
175.15,-0.0,87.977
175.155,-0.0,93.842
175.16,-0.0,117.302
175.165,-0.0,146.628
175.17000000000002,-0.0,187.683
175.175,-0.0,222.874
175.18,-0.0,258.064
175.185,-0.0,269.795
175.19,-0.0,258.064
175.195,-0.0,240.469
175.20000000000002,-0.0,217.009
175.205,-0.0,193.548
175.21,-0.0,175.953
175.215,-0.0,158.358
175.22,-0.0,152.493
175.225,-0.0,152.493
175.23,-0.0,158.358
175.235,-0.0,164.223
175.24,-0.0,170.088
175.245,-0.0,175.953
175.25,-0.0,193.548
175.255,-0.0,211.144
175.26,-0.0,228.739
175.26500000000001,-0.0,252.199
175.27,-0.0,269.795
175.275,-0.0,287.39
175.28,-0.0,299.12
175.285,-0.0,304.985
175.29,-0.0,293.255
175.29500000000002,-0.0,269.795
175.3,-0.0,246.334
175.305,-0.0,217.009
175.31,-0.0,193.548
175.315,-0.0,170.088
175.32,-0.0,152.493
175.32500000000002,-0.0,140.762
175.33,-0.0,129.032
175.335,-0.0,117.302
175.34,-0.0,111.437
175.345,-0.0,105.572
175.35,-0.0,99.707
175.355,-0.0,93.842
175.36,-0.0,87.977
175.365,-0.0,93.842
175.37,-0.0,99.707
175.375,-0.0,87.977
175.38,-0.0,82.111
175.385,-0.0,93.842
175.39000000000001,-0.0,105.572
175.395,-0.0,111.437
175.4,-0.0,105.572
175.405,-0.0,105.572
175.41,-0.0,99.707
175.415,-0.0,93.842
175.42000000000002,-0.0,87.977
175.425,-0.0,76.246
175.43,-0.0,64.516
175.435,-0.0,52.786
175.44,5.865,46.921
175.445,5.865,41.056
175.45000000000002,-0.0,35.191
175.455,-0.0,29.326
175.46,-0.0,23.46
175.465,-0.0,17.595
175.47,-0.0,5.865
175.475,-0.0,0.0
175.48,-0.0,-5.865
175.485,-0.0,-11.73
175.49,-0.0,-17.595
175.495,-0.0,-29.326
175.5,-0.0,-35.191
175.505,-0.0,-29.326
175.51,-0.0,-35.191
175.51500000000001,-0.0,-52.786
175.52,-0.0,-70.381
175.525,-0.0,-87.977
175.53,-0.0,-111.437
175.535,-0.0,-134.897
175.54,-0.0,-164.223
175.54500000000002,-0.0,-193.548
175.55,-0.0,-193.548
175.555,-0.0,-199.413
175.56,-0.0,-240.469
175.565,-0.0,-258.064
175.57,-0.0,-252.199
175.57500000000002,-0.0,-252.199
175.58,-0.0,-240.469
175.585,-0.0,-205.279
175.59,-0.0,-187.683
175.595,-0.0,-181.818
175.6,-0.0,-181.818
175.605,-0.0,-187.683
175.61,-0.0,-181.818
175.615,-0.0,-181.818
175.62,-0.0,-187.683
175.625,-0.0,-205.279
175.63,-0.0,-228.739
175.635,-0.0,-246.334
175.64000000000001,-0.0,-263.93
175.645,-0.0,-269.795
175.65,-0.0,-269.795
175.655,-0.0,-275.66
175.66,-0.0,-269.795
175.665,-0.0,-263.93
175.67000000000002,-0.0,-258.064
175.675,-0.0,-252.199
175.68,-0.0,-246.334
175.685,-0.0,-240.469
175.69,-0.0,-240.469
175.695,-0.0,-234.604
175.70000000000002,-0.0,-222.874
175.705,-0.0,-228.739
175.71,-0.0,-246.334
175.715,-0.0,-246.334
175.72,-0.0,-240.469
175.725,-0.0,-240.469
175.73,-0.0,-234.604
175.735,-0.0,-228.739
175.74,-0.0,-211.144
175.745,-0.0,-205.279
175.75,-0.0,-193.548
175.755,-0.0,-181.818
175.76,-0.0,-164.223
175.76500000000001,-0.0,-140.762
175.77,-0.0,-111.437
175.775,-0.0,-82.111
175.78,-0.0,-58.651
175.785,-0.0,-41.056
175.79,-0.0,-23.46
175.79500000000002,-0.0,-5.865
175.8,-0.0,5.865
175.805,-0.0,5.865
175.81,-0.0,0.0
175.815,-0.0,-17.595
175.82,-0.0,-41.056
175.82500000000002,-0.0,-70.381
175.83,-0.0,-105.572
175.835,-0.0,-140.762
175.84,-0.0,-158.358
175.845,-0.0,-158.358
175.85,-0.0,-152.493
175.855,-0.0,-164.223
175.86,-0.0,-199.413
175.865,-0.0,-246.334
175.87,-0.0,-287.39
175.875,-0.0,-269.795
175.88,-0.0,-205.279
175.885,-0.0,-152.493
175.89000000000001,-0.0,-129.032
175.895,-0.0,-111.437
175.9,-0.0,-82.111
175.905,-0.0,-46.921
175.91,-0.0,0.0
175.915,-0.0,29.326
175.92000000000002,-0.0,46.921
175.925,-0.0,70.381
175.93,-0.0,82.111
175.935,-0.0,87.977
175.94,-0.0,82.111
175.945,-0.0,82.111
175.95000000000002,-0.0,64.516
175.955,-0.0,5.865
175.96,-0.0,-64.516
175.965,-0.0,-111.437
175.97,-0.0,-123.167
175.975,-0.0,-111.437
175.98,-0.0,-76.246
175.985,-0.0,-35.191
175.99,-0.0,11.73
175.995,-0.0,64.516
176.0,-0.0,99.707
176.005,-0.0,105.572
176.01,-0.0,93.842
176.01500000000001,-0.0,93.842
176.02,-0.0,105.572
176.025,-0.0,117.302
176.03,-0.0,123.167
176.035,-0.0,140.762
176.04,-0.0,164.223
176.04500000000002,-0.0,193.548
176.05,-0.0,222.874
176.055,-0.0,258.064
176.06,-0.0,293.255
176.065,-0.0,328.446
176.07,-0.0,351.906
176.07500000000002,-0.0,357.771
176.08,-0.0,322.581
176.085,-0.0,269.795
176.09,-0.0,234.604
176.095,-0.0,240.469
176.1,-0.0,258.064
176.105,5.865,252.199
176.11,5.865,246.334
176.115,5.865,246.334
176.12,5.865,252.199
176.125,5.865,252.199
176.13,5.865,240.469
176.135,5.865,228.739
176.14000000000001,5.865,217.009
176.145,5.865,211.144
176.15,-0.0,211.144
176.155,-0.0,211.144
176.16,-0.0,211.144
176.165,-0.0,217.009
176.17000000000002,-0.0,228.739
176.175,-0.0,234.604
176.18,-0.0,234.604
176.185,-0.0,228.739
176.19,-0.0,217.009
176.195,-0.0,199.413
176.20000000000002,-0.0,181.818
176.205,-0.0,170.088
176.21,-0.0,152.493
176.215,-0.0,146.628
176.22,-0.0,146.628
176.225,-0.0,146.628
176.23,-0.0,146.628
176.235,-0.0,146.628
176.24,-0.0,146.628
176.245,-0.0,146.628
176.25,-0.0,146.628
176.255,-0.0,140.762
176.26,-5.865,117.302
176.26500000000001,-5.865,99.707
176.27,-5.865,87.977
176.275,-5.865,93.842
176.28,-5.865,99.707
176.285,-5.865,105.572
176.29,-5.865,117.302
176.29500000000002,-5.865,134.897
